"281","Letter from President Eisenhower to Senator Russell","CRI18.Letter,DDEtoRussell,9_27_1957.png","","PDF","CRI18.Letter,DDEtoRussell,9_27_1957.pdf","","","Original","September 27, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Papers as President, Administration Series, Box 23, Little Rock Ark (2); NAID #17366869","CRI18"
"282","Letter from President Eisenhower to Congressman Oren Harris","CRI19.Letter,DDEtoHarris,9_30_1957.png","","PDF","CRI19.Letter,DDEtoHarris,9_30_1957.pdf","","","Original","September 30, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5-A (3); NAID #17366850","CRI19"
"283","Telegram from the parents of the Little Rock Nine","CRI20.Telegram,studentstoDDE,10_1_1957.png","","PDF","CRI20.Telegram,studentstoDDE,10_1_1957.pdf","","","Original","October 1, 1957","Oscar Eckford, Lothaire Green, Valentine Brown, Lois Pattillo, H.C. Ray, Ellis Thomas, W.L. Roberts, Howard Mothershed","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5 (5); NAID #17368589","CRI20"
"284","Telegram from Senator John Stennis, Mississippi, to President Eisenhower","CRI21.Telegram,StennistoDDE,10_1_1957.png","","PDF","CRI21.Telegram,StennistoDDE,10_1_1957.pdf","","","Original","October 1, 1957","John Stennis","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5-A (4); NAID #17366868","CRI21"
"285","Letter from President Eisenhower to Mr. W.B. Brown","CRI22.Letter,DDEtoBrown,10_4_1957.png","An identical letter was sent to each of the Little Rock Nine's parents.","PDF","CRI22.Letter,DDEtoBrown,10_4_1957.pdf","","","Original","October 4, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142 A-5-A (5); NAID #17366887","CRI22"
"286","Letter from President Eisenhower to Senator Stennis","CRI23.Letter,DDEtoStennis,10_7_1957.png","","PDF","CRI23.Letter,DDEtoStennis,10_7_1957.pdf","","","Original","October 7, 1957","Dwight D. Eisenhower","In Conclusion: Student Document Research","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5-A (7); NAID #17366882","CRI23"
"287","Letter from J. Lee Rankin, U.S. Solicitor General, to Sherman Adams, Assistant to the President","CRI24.Letter,RankintoAdams,10_28_1957.png","See also: 'Attachment to Rankin letter listing court orders and plans for school desegregation'","PDF","CRI24.Letter,RankintoAdams,10_28_1957.pdf","","","Original","October 28, 1957","J. Lee Rankin","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5 (4); NAID #17368590","CRI24"
"288","Attachment to Rankin letter listing court orders and plans for school desegregation","CRI25.AttachmenttoRankinletterof10_28_1957.png","See also: 'Letter from J. Lee Rankin, U.S. Solicitor General, to Sherman Adams, Assistant to the President'","PDF","CRI25.AttachmenttoRankinletterof10_28_1957.pdf","","","Original","c. October 28, 1957","DDE's Records as President, Official File, Box 615, OF 142-A-5 (4); NAID #17368591","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 615, OF 142-A-5 (4); NAID #17368591","CRI25"
"289","Situation Report No. 176","CRI26.SituationReportNo176,12_17_1957.png","","PDF","CRI26.SituationReportNo176,12_17_1957.pdf","","","Original","December 17, 1957","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (7); NAID #17367068","CRI26"
"290","Situation Report No. 211","CRI27.SituationReportNo211,2_6_1958.png","","PDF","CRI27.SituationReportNo211,2_6_1958.pdf","","","Original","February 6, 1958","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (8); NAID #17367081","CRI27"
"291","Situation Report No. 218","CRI28.SituationReportNo218,2_17_1958.png","","PDF","CRI28.SituationReportNo218,2_17_1958.pdf","","","Original","February 17, 1958","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (8); NAID #17367509","CRI28"
"292","Situation Report No. 217","CRI29.situation_report217,2_14_58.png","","PDF","CRI29.situation_report217,2_14_58.pdf","","","Original","February 14, 1958","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (8); NAID #17367504","CRI29"
"293","Situation Report No. 226","CRI30.SituationReport226,2_27_1958.png","","PDF","CRI30.SituationReport226,2_27_1958.pdf","","","Original","February 27, 1958","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (8); NAID #17367516","CRI30"
"294","Situation Report No. 233","CRI31.SituationReportNo233,3_10_1958.png","","PDF","CRI31.SituationReportNo233,3_10_1958.pdf","","","Original","March 10, 1958","The Office of the Deputy Chief of Staff for Military Operations","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","Office of the Staff Secretary, Subject Series, Alphabetical Subseries, Box 17, Little Rock Vol. I—Reports (8); NAID #17367521","CRI31"
"295","Letter from Jackie Robinson to President Eisenhower","CRI32.Letter,RobinsontoDDE,5_13_1958.png","","PDF","CRI32.Letter,RobinsontoDDE,5_13_1958.pdf","","","Original","May 13, 1958","Jackie Robinson","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 614, OF 142-A (6); NAID #17368592","CRI32"
"296","Letter from President Eisenhower to Jackie Robinson","CRI33.Letter,DDEtoRobinson,6_4_1958.png","","PDF","CRI33.Letter,DDEtoRobinson,6_4_1958.pdf","","","Original","June 4, 1958","Dwight D. Eisenhower","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Civil Rights; segregation; desegregation; LIttle Rock; integration","DDE's Records as President, Official File, Box 614, OF 142-A (6); NAID #17368593","CRI33"
"297","Trident Conference","DDP01.TridentConferenceMay1943.png","","PDF","DDP01.TridentConferenceMay1943.pdf","","","Original","May, 1943","Edited and Published by the Office , U.S. Secretary, Office of the Combined Chiefs of Staff","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Combined Chiefs of Staff: Conference Proceedings, Box 2, Trident Conference May 1943 Papers and Minutes of Meetings; NAID #12005142","DDP01"
"298","Quadrant Conference","DDP02.QuadrantConferenceAug1943.png","","PDF","DDP02.QuadrantConferenceAug1943.pdf","","","Original","August, 1943","Edited and Published by the Office , U.S. Secretary, Office of the Combined Chiefs of Staff","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Combined Chiefs of Staff: Conference Proceedings, Box 2, Quadrant Conference August 1943 Papers and Minutes of Meetings; NAID #12005143","DDP02"
"299","Harry Butcher Diary Entry","DDP03.ButchertoDDEDiaryEntryOct51943.png","","PDF","DDP03.ButchertoDDEDiaryEntryOct51943.pdf","","","Original","October 5, 1943","Harry Butcher","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower’s Pre-Presidential Papers, Principal File, Box 167, Diary-Butcher Oct. 1 - Dec. 30 1943 (1); NAID #12004922","DDP03"
"300","Sextant Conference","DDP04.SextantConferenceNovDec1943.png","","PDF","DDP04.SextantConferenceNovDec1943.pdf","","","Original","November - December, 1943","Edited and Published by the Office , U.S. Secretary, Office of the Combined Chiefs of Staff","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Combined Chiefs of Staff: Conference Proceedings, Box 2, Sextant Conference November-December 1943 Papers and Minutes of Meetings; NAID #12005144","DDP04"
"301","Note appointing General EIsenhower to command Operation Overlord","DDP05.Roosevelt_to_StalinDec7_1943.png","The top portion of this note was written by President F. D. Roosevelt to Marshal Staling regarding the appointment of General Eisenhower to command Operation Overlord.  The bottom portion is an added note from General George Marshall to Eisenhower.","PDF","DDP05.Roosevelt_to_StalinDec7_1943.pdf","","","Original","December 7, 1943","Franklin D. Roosevelt and George Marshall","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP05"
"302","Overlord-Anvil Papers, Part 1","DDP06.Overlord_AnvilDec1943_Apr1944pt1.png","","PDF","DDP06.Overlord_AnvilDec1943_Apr1944pt1.pdf","","","Original","December 1943 - April 1944","Supreme Headquarters Allied Expeditionary Force (SHAEF)","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Walter Bedell Smith Collection of World War II Documents, Box 21, Overlord-Anvil Paper (1); NAID #12009137","DDP06"
"303","Overlord-Anvil Papers, Part 2","DDP07.Overlord_AnvilDec1943_Apr1944pt2.png","","PDF","DDP07.Overlord_AnvilDec1943_Apr1944pt2.pdf","","","Original","December 1943 - April 1944","Supreme Headquarters Allied Expeditionary Force (SHAEF)","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Walter Bedell Smith Collection of World War II Documents, Box 21, Overlord-Anvil Paper (6); NAID #12005073","DDP07"
"304","Operation Policy Memo","DDP08.OperationPolicyMemoJan29_1944.png","","PDF","DDP08.OperationPolicyMemoJan29_1944.pdf","","","Original","January 29, 1944","H.R. Bull","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","DDE’s Pre-Presidential Papers, Box 136, Conferences Supreme Commanders (Jan-June 1944); NAID #12005223","DDP08"
"305","Naval Operation Orders for the British Assault Area","DDP09.NavalOperationOrdersMay15_1944.png","","PDF","DDP09.NavalOperationOrdersMay15_1944.pdf","","","Original","May 15, 1944","J.W. Rivett-Carnac","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Walter Bedell Smith Collection of World War II Documents, Box 48, British Assault Area - Naval Operation Orders Operation Neptune (1); NAID #12004565","DDP09"
"306","Minutes of the SCAEF 21st Meeting","DDP10.SCAEF_21stMeetingMinutes_2ndJune1944.png","","PDF","DDP10.SCAEF_21stMeetingMinutes_2ndJune1944.pdf","","","Original","June 2, 1944","J.E. Reid","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","DDE’s Pre-Presidential Papers, Box 136, Conferences Supreme Commanders (Jan-June 1944); NAID #12004923","DDP10"
"307","Memo, Conditions in Normandy","DDP11.WeatherInNormandy_3June1944.png","","PDF","DDP11.WeatherInNormandy_3June1944.pdf","","","Original","June 3, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","DDE’s Pre-Presidential Papers, Box 137, Crusade In Europe (Documents) (3); NAID #12005079","DDP11"
"308","Overlord Cover Operations","DDP12.OpOverlordCoverAppreciationNov20_1943.png","","PDF","DDP12.OpOverlordCoverAppreciationNov20_1943.pdf","","","Original","November 20, 1943","Frederick E. Morgan, Chief of Staff to the Supreme Allied Commander (COSSAC)","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning; Operation Bodyguard","BARKER, RAY W.: Papers, 1943-1945
Box 1","DDP12"
"309","Message from Eisenhower to General Marshall","DDP13.Message_DDEtoMarshall_Feb1_1944.png","","PDF","DDP13.Message_DDEtoMarshall_Feb1_1944.pdf","","","Original","February 1, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP13"
"310","Letter from Spaatz to Eisenhower","DDP14.UseofStrategicBombersMarch31_1944.png","","PDF","DDP14.UseofStrategicBombersMarch31_1944.pdf","","","Original","March 31, 1944","Carl Spaatz","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP14"
"311","Message from Marshall to Eisenhower","DDP15.Message_MarshalltoDDEMarch31_1944.png","","PDF","DDP15.Message_MarshalltoDDEMarch31_1944.pdf","","","Original","March 31, 1944","George Marshall","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP15"
"312","Minutes of SCAEF12thMtg,March21,1944","DDP16.Minutesofmtg_SCAEF_March27_1944.png","","PDF","DDP16.Minutesofmtg_SCAEF_March27_1944.pdf","","","Original","March 27, 1944","J.E. Reid","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP16"
"313","Russion Cooperation with Operation Bodyguard","DDP17.RussianCoopInBodyguardMay1_1944.png","","PDF","DDP17.RussianCoopInBodyguardMay1_1944.pdf","","","Original","May 1, 1944","Joint Planning Staff","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning: Operation Bodyguard","Eisenhower Presidential Library and Museum","DDP17"
"314","War Cabinet Plan: BODYGUARD","DDP18.WarCabinetPlanBODYGUARD_Dec25_1943.png","","PDF","DDP18.WarCabinetPlanBODYGUARD_Dec25_1943.pdf","","","Original","December 25, 1943","Chiefs of Staff Committee","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning; Operation Bodyguard","Eisenhower Presidential Library and Museum","DDP18"
"315","Operation OVERLORD","DDP19.OperationOVERLORDJan11_1944.png","","PDF","DDP19.OperationOVERLORDJan11_1944.pdf","","","Original","January 11, 1944","Frederick E. Morgan","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP19"
"316","Minutes of Supreme Commander's Conference","DDP20.MinutesofSupComConf21Jan_1944.png","","PDF","DDP20.MinutesofSupComConf21Jan_1944.pdf","","","Original","January 21","Attending Secretary","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP20"
"317","Provision of Naval FIre SUpport for Overlord","DDP21.ProvisionOfNavalFire25Feb1944.png","","PDF","DDP21.ProvisionOfNavalFire25Feb1944.pdf","","","Original","February 25, 1944","Office of the War Cabinet","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP21"
"318","MinutesOfSCAEF10thMeeting ","DDP22.MinutesOfMeeting20March1944.png","","PDF","DDP22.MinutesOfMeeting20March1944.pdf","","","Original","March 20, 1944","B.L. Montgomery","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP22"
"319","Psychological Warfare Division","DDP23.PsychWarfareDiv25May1944.png","","PDF","DDP23.PsychWarfareDiv25May1944.pdf","","","Original","May 25, 1944","Psychological Warfare Division","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP23"
"320","Weekly Intelligence Summary","DDP24.WeeklyIntelligenceSummary27May1944.png","","PDF","DDP24.WeeklyIntelligenceSummary27May1944.pdf","","","Original","May 27, 1944","T. J. Betts","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Preparation; Planning","Eisenhower Presidential Library and Museum","DDP24"
"321","Order of the Day","DDI01.OrderoftheDay6,6,1944.png","","PDF","DDI01.OrderoftheDay6,6,1944.pdf","","","Original","June 6, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Museum Manuscripts transferred to the Library FY69, Box 1; NAID #12000995","DDI01"
"322","Draft of Order of the Day","DDI02.Draft_OrderOfTheDay.png","","PDF","DDI02.Draft_OrderOfTheDay.pdf","","","Original","No Date","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Ray W. Barker Papers, 1942-46, Box 1, Papers Pertaining to COSSAC and SHAEF, 1942-1945 (1); NAID #12010107","DDI02"
"323","Note, In Case Of Failure ","DDI03.InCaseOfFailureJune5_1944.png","","PDF","DDI03.InCaseOfFailureJune5_1944.pdf","","","Original","June 5, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Eisenhower's Pre-Presidential Papers, Principal File, Box 168, Butcher Diary June 28 - July 14, 1944 (2); NAID #186470","DDI03"
"324","8th Air Force, Tactical Operations in Suppor of Allied Landings in Normandy","DDI04.ReportEighthAirForceJune2_17_1944.png","","PDF","DDI04.ReportEighthAirForceJune2_17_1944.pdf","","","Original","June 2-17, 1944","Air Force","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Walter Bedell Smith Collection of World War II Documents, Box 48, Eight Air Force Tactical Operations in Support of Allied Landings in Normandy June 2-17 1944 (1); NAID #12005069","DDI04"
"325","Amphibious Operations, Invasion of Northern France","DDI05.Report-_AmphibiousOpsJune1944.png","","PDF","DDI05.Report-_AmphibiousOpsJune1944.pdf","","","Original","June 1944","United States Fleet","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Walter Bedell Smith Collection of World War II Documents, Box 48, Eight Air Force Tactical Operations in Support of Allied Landings in Normandy June 2-17 1944 (1); NAID #12005069","DDI05"
"326","Report, 82nd Airborne Division, Operation Neptune","DDI06.82ndAirborne_OpNeptuneJune6_July8_1944.png","","PDF","DDI06.82ndAirborne_OpNeptuneJune6_July8_1944.pdf","","","Original","June 6 - July 8, 1944","82nd Airborne","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","U.S. Army Unit Records, Box 6, 82nd Airborne Division in Normandy France - Operation Neptune; NAID #12004816","DDI06"
"327","After Action Report, 115th Infantry","DDI07.AfterActionReport115thInfantr_June1944.png","","PDF","DDI07.AfterActionReport115thInfantr_June1944.pdf","","","Original","June 1944","Alfred V. Ednie","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","U.S. Army Unit Records, Box 867, 115th Infantry Regiment After Action Report June 1944; NAID #12004462","DDI07"
"328","After Action Report, 22nd Infantry","DDI08.AfterActionReport22ndInfantryJuly21_1944.png","","PDF","DDI08.AfterActionReport22ndInfantryJuly21_1944.pdf","","","Original","July 21, 1944","C.T. Lanham","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","U.S. Army Unit Records, Box 791, HQ 22nd Infantry Regiment After Action Report June 1944; NAID #12004463","DDI08"
"329","SHAEF Message from General Eisenhower to Marshall","DDI09.SHAEFmessageDDEtoMarshall_June6_1944.png","","PDF","DDI09.SHAEFmessageDDEtoMarshall_June6_1944.pdf","","","Original","June 6, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","DDE’s Pre-Presidential Papers, Box 133, Cables Official (GCM/DDE February 19 - October 18, 1944) (4); NAID #594652","DDI09"
"330","SHAEF Message from General Eisenhower","DDI10.SHAEFmessageDDEreportJune8_1944.png","","PDF","DDI10.SHAEFmessageDDEreportJune8_1944.pdf","","","Original","June 8, 1944","Dwight D. Eisenhower","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","DDE’s Pre-Presidential Papers, Box 130, Cables—(C.C.S. October 1943 - July 1945) (2); NAID #12009139","DDI10"
"331","Invasion Journal Entries","DDI11.JournalEntries16thInfantryJune6_17_1944.png","","PDF","DDI11.JournalEntries16thInfantryJune6_17_1944.pdf","","","Original","June 6-17, 1944","16th Infantry, U.S. Army","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","U.S. Army Unit Records, Box 1264, 16th Infantry Regiment Journal June 6-17 1944; NAID #12004868","DDI11"
"332","Inverview with German General","DDI12.InterviewGermanGeneral6Sept1944.png","","PDF","DDI12.InterviewGermanGeneral6Sept1944.pdf","","","Original","September 6, 1944","Interviewer: Major Kenneth W. Hechler","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Eisenhower Presidential Library and Museum","DDI12"
"333","War Department Observer's Report","DDI13.WarDeptObserversReport1July1944.png","","PDF","DDI13.WarDeptObserversReport1July1944.pdf","","","Original","July 1, 1944","Colonel Bidwell","In Conclusion: Student Document Research ","The General","Eisenhower Presidential Library","D-Day; Operation Overlord; Invasion","Eisenhower Presidential Library and Museum","DDI13"
"334","Press Release of President Eisenhower's Message to Congress","IHA01.DDEMessageToCongressFebww1955.png","","PDF","IHA01.DDEMessageToCongressFebww1955.pdf","","","Original","February 22, 1955","Dwight D. Eisenhower","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","White House Office, Office of the Press Secretary to the President, Box 4, Press Releases Feb. 8-March 14, 1955; NAID #16857605","IHA01"
"335","Letter from Roger Jones to President Eisenhower concerning the Federal-Aid highway construction program","IHA02.Letter_JonesToDDE_June28_1956.png","","PDF","IHA02.Letter_JonesToDDE_June28_1956.pdf","","","Original","June 28, 1956","Roger Jones","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","White House Office: Record Officer Reports to President on Pending Legislation, Box 77, Appr. 6/29/1956 to amend and supplement Federal Aid Road Act . . .; NAID #16857618","IHA02"
"336","Letter from Sinclair Weeks to President Eisenhower regarding improvement of the Interstate Highway System","IHA03.Letter_WeeksToDDE_Aug09_1956.png","","PDF","IHA03.Letter_WeeksToDDE_Aug09_1956.pdf","","","Original","August 9, 1956","Sinclair Weeks","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","DDE’s Records as President, Official File, Box 611, OF 141-B Highways and Thoroughfares (12); NAID #16857670","IHA03"
"337","Letter from Robert Merriam to President Eisenhower regarding the Highway Act","IHA04.Letter_MerriamToDDE_Apr10_1958.png","","PDF","IHA04.Letter_MerriamToDDEApr10_1958.pdf","","","Original","April 10, 1958","Robert Merriam","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","White House Office: Record Officer Reports to President on Pending Legislation, Box 115, Appr. 4/16/1958 to amend and supplement Federal Aid Road Act . . .; NAID #16857626","IHA04"
"338","Press Release of Statement regarding the 1958 Federal Aid Highway Act","IHA05.PressReleaseApr16_1958.png","","PDF","IHA05.PressReleaseApr16_1958.pdf","","","Original","April 16, 1958","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","DDE’s Records as President, Official File, Box 612, OF 141-B Highways and Thoroughfares (19); NAID #16857674","IHA05"
"339","Memorandum, Phillip Hughes to President Eisenhower regarding the Highway Act","IHA06.Memo_HughesToDDE_Sept17_1959.png","","PDF","IHA06.Memo_HughesToDDE_Sept17_1959.pdf","","","Original","September 17, 1959","Phillip Hughes","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","White House Office: Record Officer Reports to President on Pending Legislation, Box 159, Appr. 9/21/1959 to amend the Federal Aid Highway Acts of 1956 and 1958 . . .; NAID #16857636","IHA06"
"340","Press Release, Statement regarding the 1959 Highway Act","IHA07.PressRelease_Sept21_1959.png","","PDF","IHA07.PressRelease_Sept21_1959.pdf","","","Original","September 21, 1959","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","Kevin McCann Collection of Press and Radio Conferences and Press Releases, Box 23, September 1959; NAID #16857652","IHA07"
"341","Memo, Meeting regarding the Interstate Highway Program","IHA08.MemoOfMtgApr8_1960.png","","PDF","IHA08.MemoOfMtgApr8_1960.pdf","","","Original","April 8, 1960","","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Interstate; Highway; Roads","DDE’s Papers as President, DDE Diary Series, Box 49, Staff Notes - April 1960 (2); NAID #16857659","IHA08"
"342","Draft page, 'Sixth Draft' of Eisenhower speech on 'Communism and Freedom'","MC01.6thDraftDDESpeechonComandFree_Oct3_1952.png","The deleted paragraph refers to accusations made by McCarthy against General George C. Marshall and was removed from the speech to avoid causing bad feelings in McCarthy's home state of Wisconsin.","PDF","MC01.6thDraftDDESpeechonComandFree_Oct3_1952.pdf","","","Original","October 3, 1952","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","Stephen Benedict Papers, Box 4, 10-3-52 Milwaukee, Wisconsin (1); NAID #16614761","MC01"
"343","Letter, Senator Joseph McCarthy to President Eisenhower re James B. Conant as High Commissioner in Germany","MC02.Letter_McCarthytoDDE_Feb3_1953.png","","PDF","MC02.Letter_McCarthytoDDE_Feb3_1953.pdf","","","Original","February 3, 1953","Joseph McCarthy","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Papers as President, Name Series, Box 22, McCarthy Joseph; NAID #16660398","MC02"
"344","Letter, President Eisenhower to friend, Harry Bullis","MC03.Letter_DDEtoBullis_May18_1953.png","","PDF","MC03.Letter_DDEtoBullis_May18_1953.pdf","","","Original","May 18, 1953","Dwight D. Eisenhower and James Hagerty","In Conclusion: Student Document Research ","Presidency","Eisenhower Presidential Library","Joseph McCarthy; Senator McCarthy; Red Scare; McCarthyism","DDE's Records as President, Official File, Box 317, OF 99-R McCarthy, Hon. Joeseph R.; NAID #16702985","MC03"
